taxon	Kingdom	Phylum	Class	Order	Family	Genus	Species	confidence	label	dominant_habitat
514862ae465cb0128b310d029f439253	Bacteria	Patescibacteriota	Saccharimonadia	CAILAD01	JADZBC01	CAYPSN01	CAYPSN01 sp052034495	1.0	Patescibacteriota	Riverwater
5183d97b2862d0ab4cacfd081ab5d0fe	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Megaera		0.66	Pseudomonadota	Riverwater
51865756f079f745c6d17344536d8cfa	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	UBA1997	CAMCFD01	CAMCFD01 sp945872855	0.87	Pseudomonadota	Rare
51a03ef416c2dcf9a73ebc20faa05137	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	JABEUL01	JAJZNL01	JAJZNL01 sp021791915	0.54	Actinomycetota	Riverwater
51aee664c21bd301061e44d482f6716c	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	JAMQPK01	JAMQPK01		1.0	Acidobacteriota	Soil
51d09f968a5e14623bb2bb47e8af6670	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	Anaerohalosphaeraceae	4572-13	4572-13 sp018052735	0.88	Planctomycetota	Rare
51ea1fa5965f4e20039e3ec16bc3bcc4	Bacteria	Bacillota	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Thermoflavimicrobium	Thermoflavimicrobium dichotomicum	0.82	Bacillota	Rare
51fc70dbab9279678134ee4403019141	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	OLB17		0.94	Acidobacteriota	Rare
522a12d64209338ffe56e2e105889a26	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae			0.93	Planctomycetota	Rare
5232fc7e8655090621d2eecf40a4d466	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae			0.72	Desulfobacterota	Sediment
524f945306ac2c325b6027df82cc10c2	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	DATJKD01	DATJKD01 sp035491795	0.75	Pseudomonadota	Sediment
525046a04eb5b7b12e9389984e3928e4	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Smithellaceae			0.55	Desulfobacterota	Rare
5253d98d25bc51baaf939f468ca8ef59	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Daejeonella		0.98	Bacteroidota	Mixed
52bf102a8ce5e5aa35a1b2be041bca12	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	12-FULL-67-14b		1.0	Acidobacteriota	Soil
52bf980dbca5b8b211c42f8515328df4	Bacteria	Myxococcota_A	Polyangia	Polyangiales	Polyangiaceae	JAJZQG01	JAJZQG01 sp021847645	0.52	Myxococcota_A	Rare
52ce768d4778d9669bc37805601ec6c2	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Fen-181	FEN-299	FEN-299 sp963783255	0.6	Acidobacteriota	Sediment
52dcea8a804e06681d5bcde39ee57df9	Bacteria	Zixibacteria	MSB-5A5	CAIYYT01	CAIYYT01	CAIYYT01	CAIYYT01 sp963726455	0.65	Zixibacteria	Sediment
53522fbba639b0a7f39216d40164b1a9	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	Anaerobacaceae	JAFGPS01	JAFGPS01 sp964628465	0.51	Planctomycetota	Sediment
535a76d5f35050cc0e0bcc4dcbdde1c1	Bacteria	Planctomycetota	UBA1135	UBA1135	UBA2386	UBA2386		0.52	Planctomycetota	Riverwater
537ad456b7f0a847e6ce9c2db7b03103	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfurivibrionaceae	Thiovibrio	Thiovibrio sp002841785	0.61	Desulfobacterota	Sediment
53c8f21306a12d6f30a53416a44b5aa7	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C			1.0	Pseudomonadota	Rare
53cad0dfae83c8105b7a9202b1818616	Bacteria							1.0	53cad0df	Riverwater
53dcaf9179e61f6eb6a546589b14b435	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	DATFWC01	DATFWC01 sp963777755	0.93	Pseudomonadota	Soil
540e6e338d775db3a545543565a132ec	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales				0.63	Desulfobacterota	Groundwater
54253970cbe37ba3fdffb138c1b202dc	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	CAVSQX01	CAVSQX01 sp963730225	0.58	Planctomycetota	Rare
549b8c036efa62fc8911cf7424cc53a1	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	UBA4665	JAGXIT01	JAGXIT01 sp016700375	0.8	Patescibacteriota	Riverwater
54d95064a7cf9d196d1172172a125b96	Bacteria	Patescibacteriota	Saccharimonadia	UBA4664	UBA4664			0.96	Patescibacteriota	Riverwater
54e920999a65a173d3fc598d9df4097f	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	UBA11740		0.83	Acidobacteriota	Soil
54f9d45ebe3c73f54132b2f1eb066039	Bacteria							1.0	54f9d45e	Rare
5513467c0cf6e059e077a0649442a372	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium		1.0	Actinomycetota	Soil
5538b38bba2d67d6d76ac89f92ec7585	Bacteria	Chloroflexota	Anaerolineae	UBA4142	SHND01	SHND01	SHND01 sp016209205	0.98	Chloroflexota	Soil
554345c10941538d3c323777253ee02d	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Trichococcus		0.72	Bacillota	Riverwater
5545a4be31b389811ab52f6546882949	Bacteria	Eisenbacteria	RBG-16-71-46	RBG-16-71-46	RBG-16-71-46			1.0	Eisenbacteria	Rare
55505f840cb8822cdfee5f382fed3d7b	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	WHTK01	WHTK01		0.69	Chloroflexota	Sediment
55527c56030d98690a2669364e893d1c	Bacteria	Acidobacteriota	Vicinamibacteria	Fen-336	Fen-336	DATBSL01		1.0	Acidobacteriota	Sediment
5583e6e9039bafd2d4ac54a5b5f3f733	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	3-1-20CM-4-69-9	3-1-20CM-4-69-9 sp013816245	0.64	Actinomycetota	Soil
55a5e9cc5ecbf0ab7005bda5581d4825	Bacteria	Bacteroidota	Bacteroidia	AKYH767-A	2013-40CM-41-45	JADKIH01	JADKIH01 sp016711505	0.98	Bacteroidota	Rare
55b42430584cff5a340766cf9738c0f6	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	SXKJ01	SXKJ01 sp003669125	0.97	Planctomycetota	Groundwater
5607aa3941c6ac01ec226254e65f73cb	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	SCN-69-37	DASUGC01	DASUGC01 sp963751445	0.87	Acidobacteriota	Sediment
5610e8fb17396c0d2744ccb4c286d6ed	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C	CAIKUF01		0.73	Pseudomonadota	Sediment
5617f721f124f6349c8c36c07a81f40a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	VadinHA17	LD21	LD21 sp963849615	0.62	Bacteroidota	Sediment
56335ac95e507e0bbb08dc360850bfe5	Bacteria							1.0	56335ac9	Rare
568bee5fcaa9b6912463e88ef964f3e9	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	Kouleothrix ribensis	0.84	Chloroflexota	Soil
56a12dce0b5b833509eeaecc76a2155e	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9	20CM-2-65-7	20CM-2-65-7 sp035551075	0.99	Gemmatimonadota	Sediment
56ffc3a1273668bb1918767428fe00b8	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	PSRF01	PSRF01 sp036401595	0.78	Acidobacteriota	Soil
5718174a13cca6ad8370916cb45e0132	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	PSRF01	PSRF01 sp963826235	0.62	Acidobacteriota	Soil
571e3cb022c4d177d5690be88300de03	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	UBA4720	UBA4720 sp030647905	0.98	Gemmatimonadota	Soil
5725a3cf5bc2a845cf21e6f2f554346f	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Pseudonocardiaceae	Pseudonocardia		1.0	Actinomycetota	Rare
576e2405e0752f94ca771fcc57cacd3e	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SG8-39	VBDM01	VBDM01 sp005881575	0.76	Pseudomonadota	Sediment
579254d0fefca28b3070234ccd41db8f	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	OLB17	OLB17 sp015075585	0.5	Acidobacteriota	Rare
57cb542c918c06831e9b1faa9f13c04f	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	UBA10450	JACCTI01		0.74	Verrucomicrobiota	Soil
57db2e6d4483891a8b5aa5a0a5d36460	Bacteria	Desulfobacterota	Zymogenia	Zymogenales	Zymogenaceae	JAFGAS01	JAFGAS01 sp963809875	0.55	Desulfobacterota	Sediment
57dd958e56c827e41b45bfe25e6dace1	Bacteria	Pseudomonadota	Alphaproteobacteria	Azospirillales	Azospirillaceae	Skermanella	Skermanella pratensis	0.59	Pseudomonadota	Soil
57f12d7e8053a6887329b73224ddd870	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	CAVVIG01			1.0	Acidobacteriota	Soil
57f295f1e37d390a0d93e4b898f5a1ac	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Dermatophilaceae	Fodinibacter		0.74	Actinomycetota	Riverwater
57ff761be8acec89cc1e365a8471bfa0	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	JJ008		0.7	Bacteroidota	Sediment
580e75c13f8cc6db7dc8869acfe4f099	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales				0.68	Pseudomonadota	Rare
583062ad97f5a4ab173144d3738eefa7	Bacteria	Acidobacteriota	Thermoanaerobaculia	Gp7-AA8	Gp7-AA8	JACPDH01	JACPDH01 sp041671505	0.99	Acidobacteriota	Sediment
5839160c923a0b20d58eed46a3969314	Bacteria	Acidobacteriota	HRBIN11	JAKEFK01	JAKEFK01			0.95	Acidobacteriota	Rare
583bbbf31da6089162044831056d3aa5	Bacteria	Pseudomonadota	Gammaproteobacteria					0.98	Pseudomonadota	Rare
58446a94f0b82175beb22c97c203b453	Bacteria	Chloroflexota	Anaerolineae	UBA4142	SHND01	SHND01	SHND01 sp016209205	0.95	Chloroflexota	Soil
584ed24e4043a198e83fdce815b04ed4	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pararheinheimera	Pararheinheimera tangshanensis	0.8	Pseudomonadota	Riverwater
586f2a23736b00b0d8636f61c4c85910	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Alkalithermobacter	Alkalithermobacter paradoxus	0.68	Bacillota	Rare
587bc883738d6e5d4f9d07cb48ba5862	Bacteria							0.99	587bc883	Rare
5890296c3d918b59269be7d9f1866840	Bacteria	Actinomycetota	UBA4738	UBA4738	HRBIN12	JBBQVZ01	JBBQVZ01 sp963835415	0.95	Actinomycetota	Rare
58a003202f434bfcc35187031ceb45e3	Bacteria	Patescibacteriota	Minisyncoccia	UBA6257				0.74	Patescibacteriota	Groundwater
58ab4257cbdb7c2021a954410d08ff84	Bacteria	Chloroflexota	Limnocylindria	Limnocylindrales	CSP1-4	JALYGJ01		0.9	Chloroflexota	Rare
58af360afea2ac33796b37f3f82cfc32	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	2-12-FULL-66-21			1.0	Acidobacteriota	Rare
58c4e1ab0682710195fd062c9e7c5c00	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Chryseolinea	Chryseolinea sp965229185	0.51	Bacteroidota	Rare
58d318ce43c171676d983051e3b9384d	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Sideroxyarcus	Sideroxyarcus sp963797045	0.82	Pseudomonadota	Sediment
59315c7ab75b4199c34bdd7453b948d3	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter_A	Adhaeribacter_A terrigena	0.52	Bacteroidota	Rare
5938bbfab01cc4b328e1c4e65706275f	Bacteria							1.0	5938bbfa	Riverwater
5952ec94b46d72011e473304f9be158a	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Usitatibacteraceae	Usitatibacter		0.85	Pseudomonadota	Soil
5958fd2b7ec972907e061e8f4d0c49b8	Bacteria	Acidobacteriota	Polarisedimenticolia	Polarisedimenticolales	DASRJG01	DASRJG01	DASRJG01 sp032124015	0.51	Acidobacteriota	Sediment
595c8b8e312c12524cc06f2b7fda2a76	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	JABDGM01	JABDGM01 sp963733705	0.91	Planctomycetota	Soil
59aca3465b3ff57d042c7d8a6109a4de	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	RPQJ01		0.96	Pseudomonadota	Soil
59d40aaf432737e58dff56046a852ae4	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	UBA3940			0.5	Chloroflexota	Sediment
59d4189a1316f94b3364354a93fbf774								0.0	59d4189a	Sediment
59dd6d3f3f896c4309537cf26c3597a3	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Sideroxyarcus	Sideroxyarcus sp045866275	0.5	Pseudomonadota	Groundwater
59edd7e21c11ea6309c181aa0869689f	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	VAXT01		1.0	Actinomycetota	Soil
59edfde44c1915234e51edaa32ae2dcb	Bacteria	Patescibacteriota	Minisyncoccia	UBA6257				0.97	Patescibacteriota	Groundwater
5a38cfa88f88b83e193af77a733d03f2	Bacteria							0.97	5a38cfa8	Rare
5a3939939926c2e92b2b8a7cb5db164c	Bacteria							0.54	5a393993	Sediment
5a3c5e7fdbb0c5f8d06d03b0df0ebfa1	Bacteria	Acidobacteriota	Terriglobia	20CM-2-55-15	20CM-2-55-15			0.55	Acidobacteriota	Soil
5a5bf8c8dbcd07c375f0c552b7924940	Bacteria	Myxococcota_A	UBA9160	UBA9160	UBA6930			0.6	Myxococcota_A	Sediment
5a7b179b1b45f0fe2282f260bf073f60	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium		0.52	Actinomycetota	Groundwater
5a8eb6a2625d5ae58cfeae791bf73c97	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	UBA6022	UBA6022 sp036382575	0.85	Patescibacteriota	Groundwater
5aa5614c3b98c2b8abeda2760ee15d2f	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales				0.85	Actinomycetota	Rare
5aaf59219b0c59624f42fe1efc2da41f	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	Bathycorpusculaceae	Bathycorpusculum		0.58	Thermoproteota	Sediment
5b2529faa44a3679b887ecd91b6b4149	Bacteria	Chloroflexota	Limnocylindria	Limnocylindrales	CSP1-4	SPCO01		0.94	Chloroflexota	Soil
5b2fed21a9ae1266d7630fbd98639f48	Bacteria	Desulfobacterota	Binatia	UBA9968	UBA9968	DP-20	DP-20 sp963816145	0.77	Desulfobacterota	Mixed
5b34acd5a43a2d302bdb94de3d796ef2	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_F	JADJWR01	JADJWR01 sp016716275	0.6	Pseudomonadota	Sediment
5b515fcf1618ee49381b775884526501	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	CAVSWT01		0.52	Bacteroidota	Sediment
5baa80287680b5de72adc0737b131d5f	Bacteria	Bdellovibrionota	UBA1018	UBA1018	CAIMNF01	CAIMNF01	CAIMNF01 sp903858975	0.79	Bdellovibrionota	Rare
5c44d94967145e33d8f4d73894b1c382	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Microvirga sp963837375	0.71	Pseudomonadota	Soil
5c569a4a28462e3c10e5ac1c5891e6af	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae			1.0	Pseudomonadota	Soil
5c598e0b9ff3db8e0c17843e92cc39c9	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9	CAVVWJ01		0.98	Gemmatimonadota	Rare
5cb2e37d1d677e39d122fedea4405631	Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae			1.0	Acidobacteriota	Rare
5cc5f917268622d614ad2430f1b9af0a	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	CAVPNY01	CAVPNY01 sp963706905	0.51	Chloroflexota	Sediment
5cec902c0deeb7e185ef41a5b16d0fa3	Bacteria	Pseudomonadota	Gammaproteobacteria					0.95	Pseudomonadota	Sediment
5d162b332b19e72cdf8e3be5d4a218bf	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides_C	Nocardioides_C jiangsuensis	0.55	Actinomycetota	Rare
5d1c9a78e3cea0d52ff7acc1aa12453e	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium		0.69	Pseudomonadota	Riverwater
5d33f95a3e3dc386d8241fb00e598b39	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_D			0.72	Pseudomonadota	Rare
5d3a823bd93ba2f3e72bbac6195aa8a2	Bacteria							1.0	5d3a823b	Rare
5d3ce929e1e20c0af46d70bc9b483a9e	Bacteria	Chloroflexota	Limnocylindria	Limnocylindrales	CSP1-4	JAFMJV01	JAFMJV01 sp019637815	0.69	Chloroflexota	Rare
5d52bb916a89f7f36dc6cdf617353e2b	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium hydrophilum	0.73	Bacteroidota	Riverwater
5d5a1527c757600ec87cb2948d048764	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	JAHBVH01	JAHBVH01 sp041391085	0.6	Chloroflexota	Soil
5d5e0d9e2f1506beeddbda392d56d022	Bacteria	Patescibacteriota	Minisyncoccia	Phycocordibacterales	PALSA-1337	CAIOGI01	CAIOGI01 sp030917665	0.63	Patescibacteriota	Rare
5d6895ef1d326f49c287070f56684acc	Bacteria							1.0	5d6895ef	Sediment
5d9661318e7661ceab0331e4040de8b9	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	2-12-FULL-66-21	CAVSUB01	CAVSUB01 sp963816725	0.58	Acidobacteriota	Soil
5da32e051bdda695c26f4cc556c3aede	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosarchaeum		0.52	Thermoproteota	Groundwater
5da41381b7dde967979e35d998fc0d8b	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae			1.0	Actinomycetota	Rare
5de1ebf97066e508e96a93708dc2625b	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SG8-39	SCGC-AG-212-J23		0.95	Pseudomonadota	Sediment
5df8b4789dec9cecdbe53647c797cdbb	Bacteria	Desulfobacterota	BSN033	BSN033	UBA1163	CAVQFR01	CAVQFR01 sp963711845	0.58	Desulfobacterota	Sediment
5e1bd147a562a54ef92da1e261569b73	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavitalea	Flavitalea sp963782225	0.86	Bacteroidota	Soil
5e80f0d43261442eb65b481d5f7ad47f	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Breznakiellaceae	Gracilinema	Gracilinema sp012517385	0.95	Spirochaetota	Rare
5e9b03b0e5fe3fd72f42553482b0d1d1	Bacteria							0.53	5e9b03b0	Rare
5ec7000cf4a47f4e8431b2e684bd8e61	Bacteria	Krumholzibacteriota	Krumholzibacteriia	WVZY01	JAKEHA01	JAKEHA01	JAKEHA01 sp036273975	0.58	Krumholzibacteriota	Rare
5ee59b954b02d744f895a63f957d2b51	Bacteria	Bdellovibrionota	UBA1018	UBA1018	CAIMNF01	CAIMNF01	CAIMNF01 sp903858975	0.99	Bdellovibrionota	Rare
5f8d5f3af83d05f58d2f5f5cc792bd09	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	RBG-13-68-16		0.51	Acidobacteriota	Rare
5fe8a79baa0e9601bc73ff3938dbf497	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium		0.82	Pseudomonadota	Groundwater
600e6b6672808961332d2cc99106b0a5								0.0	600e6b66	Rare
604b60859f72f4c590b64186ab7a936a	Bacteria	Eisenbacteria	RBG-16-71-46	CAIMUX01	CAIMUX01	CAWHYG01	CAWHYG01 sp963833505	0.99	Eisenbacteria	Rare
60669a099853bdf69ba898f49d814738	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides		1.0	Actinomycetota	Rare
607c7d65d258ec54765ccb93a6351406	Bacteria	Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	UBA1546	SCSY01		1.0	Nitrospirota	Groundwater
608ff1e6fb5b01e2603d5ca24d31321c	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae			0.88	Planctomycetota	Rare
60933de335c7464f51fffcd2152a39a6	Bacteria	Bacillota	Bacilli	Bacillales_A	Planococcaceae	Sporosarcina		0.78	Bacillota	Soil
60a2841a5dc856e4955a2784b1ec16c1	Bacteria	Desulfobacterota	DSM-4660	Desulfatiglandales	HGW-15	CAVPDE01	CAVPDE01 sp963707125	0.62	Desulfobacterota	Sediment
60d59173b48f121e89c0ac0b65c526e5	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Fen-1087	JAPLJM01	JAPLJM01 sp963743175	0.65	Desulfobacterota	Sediment
60d71b67ef886d9ee35ae490872883dd	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosalsimonadaceae	CAWGYD01	CAWGYD01 sp963826785	0.61	Desulfobacterota	Sediment
60e788e44b093e436155116d1e8c46c8	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	Sulfurifustaceae	Sulfuricaulis	Sulfuricaulis sp963750625	0.61	Pseudomonadota	Groundwater
60f6746a820cc1155b3b222db1bbd247	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C	Hydrogenophaga	Hydrogenophaga sp004795855	0.61	Pseudomonadota	Riverwater
6112d362565c5797eb555106a550d353	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Cellvibrio		1.0	Pseudomonadota	Riverwater
61375b4ee3141ee25f4e6887876252bf	Bacteria	Bipolaricaulota	Bipolaricaulia	UBA7950	UBA9294	CAIOGO01		1.0	Bipolaricaulota	Rare
614f0abeace4c62e6175b0b07bbf4268	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	VadinHA17	LD21	LD21 sp963849615	1.0	Bacteroidota	Sediment
615d643a35dafca756da7452502ece1a	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	WLMZ01	WLMZ01 sp945861025	0.78	Actinomycetota	Rare
6187dce460402a8d8434f8b91ffef847	Bacteria	Desulfobacterota	BSN033	BSN033	UBA1163	UBA1163	UBA1163 sp963708295	0.65	Desulfobacterota	Sediment
6193573d9d1a36cdefdf604d1cc988c1	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Terrimicrobiaceae	DASTFP01		1.0	Verrucomicrobiota	Sediment
61949acf2b4b65f2f11535a1a6ba4993	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	Fredericiella	Fredericiella sp963839515	1.0	Chloroflexota	Soil
61a961236327f2b3729879d8b892e83c	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter humi	0.51	Bacteroidota	Soil
61c3d8e4d1400a8556a911a292791e9f	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella		1.0	Actinomycetota	Soil
61dca9abc13a45c9305fc8cc3037bdae	Bacteria	Zhuqueibacterota	QNDG01	QNDG01	DTFT01	JAFGAX01	JAFGAX01 sp030372965	0.96	Zhuqueibacterota	Rare
62201e97781e57f41f14956856943df7	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	Fredericiella	Fredericiella danica	0.65	Chloroflexota	Soil
622d9836606447d6d412fe6b9fabdee8	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	UBA1664	UBA6145	UBA6145 sp023898805	0.99	Pseudomonadota	Rare
6234bd5480c366a439c4e737a1d21154	Bacteria	Methylomirabilota	Methylomirabilia	Methylomirabilales	2-02-FULL-66-22	2-02-FULL-66-22	2-02-FULL-66-22 sp963842855	0.8	Methylomirabilota	Rare
62898682dd786a5e4273a9c1be395464	Bacteria	Calditrichota	Calditrichia	JAJRVZ01	JAJRVZ01	CAVQJT01	CAVQJT01 sp963712885	0.55	Calditrichota	Sediment
62ba93d2468749ccfd068c1c04d7843c	Bacteria	Nitrospirota	UBA9217	UBA9217	UBA9217	CAWBNQ01	CAWBNQ01 sp963790205	0.82	Nitrospirota	Sediment
62c1bf942ed0d351bfdbbaaf54d20f2a	Bacteria							1.0	62c1bf94	Sediment
62f7ecf7d05f92813a3f21b862040dda	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium		0.8	Verrucomicrobiota	Rare
6304f029e16d4a53edd0f10de67949b8	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	12-FULL-67-14b	12-FULL-67-14b sp963784445	0.67	Acidobacteriota	Rare
630ef86da45acdfe2420ecead45f1f8b	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales				1.0	Pseudomonadota	Sediment
6310d958bd2034c2a1afeb97ba0add6f	Archaea	Thermoproteota	Bathyarchaeia	TCS64	TCS64	RBG-16-57-9		0.5	Thermoproteota	Sediment
635235400c4509aaf3f0d1611f19ae53	Bacteria	Desulfobacterota	Deferrimicrobia	Deferrimicrobiales	Deferrimicrobiaceae	Deferrimicrobium		0.87	Desulfobacterota	Sediment
6358f98a0feca56d339e5bffb40b1bc2	Bacteria	Chloroflexota	Anaerolineae	UBA1429	UBA1429			0.89	Chloroflexota	Rare
63719c1ee060509027d195578bf1561e	Bacteria	Pseudomonadota	Alphaproteobacteria	Dongiales	Dongiaceae	DATKFM01	DATKFM01 sp963851215	1.0	Pseudomonadota	Sediment
6376ea6dab7d0fde3cd66f53b57e1484	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Aquipseudomonas		0.87	Pseudomonadota	Groundwater
