sample_id	taxon	rank	abundance	lineage	habitat
SRR10070134	Methylomirabilota	Phylum	0.0005401622942165805	Bacteria;Bacteria;Methylomirabilota	Riverwater
SRR10070134	Verrucomicrobiota	Phylum	0.01050861190566802	Bacteria;Bacteria;Verrucomicrobiota	Riverwater
SRR10070134	Bacteroidota	Phylum	0.20977939280847563	Bacteria;Bacteria;Bacteroidota	Riverwater
SRR10070134	Myxococcota_A	Phylum	0.004591379500840934	Bacteria;Bacteria;Myxococcota_A	Riverwater
SRR10070134	Actinomycetota	Phylum	0.016880071694268143	Bacteria;Bacteria;Actinomycetota	Riverwater
SRR10070149	Orphanbacteria	Class	0.0010440690643894533	Bacteria;Bacteria;Orphanbacterota;Orphanbacteria	Sediment
SRR10070149	Binatia	Class	0.016377859502586797	Bacteria;Bacteria;Desulfobacterota;Binatia	Sediment
SRR10070149	Syntrophia	Class	0.004487938664838247	Bacteria;Bacteria;Desulfobacterota;Syntrophia	Sediment
SRR10070149	JAJSAM01	Class	0.00023374680546032537	Bacteria;Bacteria;Planctomycetota;JAJSAM01	Sediment
SRR10070149	Bdellovibrionia	Class	0.0	Bacteria;Bacteria;Bdellovibrionota;Bdellovibrionia	Sediment
SRR10070149	DSWW01	Class	0.0007635728978370628	Bacteria;Bacteria;Desulfobacterota;DSWW01	Sediment
SRR10070149	UBA6911	Class	0.021068378732157327	Bacteria;Bacteria;Acidobacteriota;UBA6911	Sediment
SRR10070149	Syntrophorhabdia	Class	0.000810322258929128	Bacteria;Bacteria;Desulfobacterota;Syntrophorhabdia	Sediment
SRR10070149	Desulfobulbia	Class	0.009630368384965405	Bacteria;Bacteria;Desulfobacterota;Desulfobulbia	Sediment
SRR10070149	Hydrogenedentia	Class	0.0009505703422053232	Bacteria;Bacteria;Hydrogenedentota;Hydrogenedentia	Sediment
SRR10070149	Bathyarchaeia	Class	0.0014959795549460825	Archaea;Archaea;Thermoproteota;Bathyarchaeia	Sediment
SRR10070149	SM23-61	Class	0.005874836377236178	Bacteria;Bacteria;Desulfobacterota;SM23-61	Sediment
SRR10070149	Lentisphaeria	Class	0.0005454092127407592	Bacteria;Bacteria;Verrucomicrobiota;Lentisphaeria	Sediment
SRR10070149	UBA9217	Class	0.004674936109206508	Bacteria;Bacteria;Nitrospirota;UBA9217	Sediment
SRR10070149	""	Class	0.002384217415695319	Bacteria;Bacteria;Planctomycetota;	Sediment
SRR10070149	UBA1135	Class	0.002056971888050863	Bacteria;Bacteria;Planctomycetota;UBA1135	Sediment
SRR10070149	Zhuqueibacteria	Class	0.00010908184254815185	Bacteria;Bacteria;Zhuqueibacterota;Zhuqueibacteria	Sediment
SRR10070149	""	Class	0.0	Bacteria;Bacteria;Chloroflexota;	Sediment
SRR10070149	HRBIN11	Class	0.0011999002680296703	Bacteria;Bacteria;Acidobacteriota;HRBIN11	Sediment
SRR10070149	JAJVIF01	Class	0.000405161129464564	Bacteria;Bacteria;JAJVIF01;JAJVIF01	Sediment
SRR10070149	BSN033	Class	0.025369319952627315	Bacteria;Bacteria;Desulfobacterota;BSN033	Sediment
SRR10070149	UBA6077	Class	0.0	Bacteria;Bacteria;Chloroflexota;UBA6077	Sediment
SRR10070149	""	Class	0.0	Bacteria;Bacteria;Myxococcota;	Sediment
SRR10070149	Nitrospiria	Class	0.015707785326933864	Bacteria;Bacteria;Nitrospirota;Nitrospiria	Sediment
SRR10070149	Zipacnadia	Class	0.000607741694196846	Bacteria;Bacteria;Armatimonadota;Zipacnadia	Sediment
SRR10070149	Cyanobacteriia	Class	0.0	Bacteria;Bacteria;Cyanobacteriota;Cyanobacteriia	Sediment
SRR10070149	UBA4882	Class	0.0	Bacteria;Bacteria;Bacillota;UBA4882	Sediment
SRR10070149	UBA5829	Class	0.0017297263604064078	Bacteria;Bacteria;Armatimonadota;UBA5829	Sediment
SRR10070149	UBA10199	Class	0.0009505703422053232	Bacteria;Bacteria;UBA10199;UBA10199	Sediment
SRR10070149	Desulfobaccia	Class	0.02203453219472667	Bacteria;Bacteria;Desulfobacterota;Desulfobaccia	Sediment
SRR10070149	JAUVQV01	Class	0.0015738951567661908	Bacteria;Bacteria;JAUVQV01;JAUVQV01	Sediment
SRR10070149	Omnitrophia	Class	0.0	Bacteria;Bacteria;Omnitrophota;Omnitrophia	Sediment
SRR10070149	Fusobacteriia	Class	0.0	Bacteria;Bacteria;Fusobacteriota;Fusobacteriia	Sediment
SRR10070149	JAZDOA01	Class	0.0002181636850963037	Bacteria;Bacteria;Desulfobacterota;JAZDOA01	Sediment
SRR10070149	Bipolaricaulia	Class	0.0003272455276444555	Bacteria;Bacteria;Bipolaricaulota;Bipolaricaulia	Sediment
SRR10070149	Syntrophobacteria	Class	0.004830767312846725	Bacteria;Bacteria;Desulfobacterota;Syntrophobacteria	Sediment
SRR10070149	Holophagae	Class	0.0001869974443682603	Bacteria;Bacteria;Acidobacteriota;Holophagae	Sediment
SRR10070149	Zymogenia	Class	0.000654491055288911	Bacteria;Bacteria;Desulfobacterota;Zymogenia	Sediment
SRR10070149	Desulfobacteria	Class	0.00894471108894845	Bacteria;Bacteria;Desulfobacterota;Desulfobacteria	Sediment
SRR10070149	Terriglobia	Class	0.009256373496228884	Bacteria;Bacteria;Acidobacteriota;Terriglobia	Sediment
SRR10070149	Spirochaetia	Class	0.008072056348563237	Bacteria;Bacteria;Spirochaetota;Spirochaetia	Sediment
SRR10070149	DSM-4660	Class	0.01159384155083214	Bacteria;Bacteria;Desulfobacterota;DSM-4660	Sediment
SRR10070149	Aminicenantia	Class	0.01556753724365767	Bacteria;Bacteria;Acidobacteriota;Aminicenantia	Sediment
SRR10070149	Chthonomonadetes	Class	0.0	Bacteria;Bacteria;Armatimonadota;Chthonomonadetes	Sediment
SRR10070149	Gracilibacteria	Class	0.0	Bacteria;Bacteria;Patescibacteriota;Gracilibacteria	Sediment
SRR10070149	Vampirovibrionia	Class	0.0	Bacteria;Bacteria;Cyanobacteriota;Vampirovibrionia	Sediment
SRR10070149	Planctomycetia	Class	0.0041295268964657485	Bacteria;Bacteria;Planctomycetota;Planctomycetia	Sediment
SRR10070149	Krumholzibacteriia	Class	0.00958361902387334	Bacteria;Bacteria;Krumholzibacteriota;Krumholzibacteriia	Sediment
SRR10070149	UBA1018	Class	0.0	Bacteria;Bacteria;Bdellovibrionota;UBA1018	Sediment
SRR10070149	Gemmatimonadetes	Class	0.009505703422053232	Bacteria;Bacteria;Gemmatimonadota;Gemmatimonadetes	Sediment
SRR10070149	Microgenomatia	Class	0.0	Bacteria;Bacteria;Patescibacteriota;Microgenomatia	Sediment
SRR10070149	Chloroflexia	Class	0.00009349872218413016	Bacteria;Bacteria;Chloroflexota;Chloroflexia	Sediment
SRR10070149	WTBG01	Class	0.001262232749485757	Bacteria;Bacteria;Desulfobacterota;WTBG01	Sediment
SRR10070149	RBG-16-71-46	Class	0.01586361653057408	Bacteria;Bacteria;Eisenbacteria;RBG-16-71-46	Sediment
SRR10070149	Bacteriovoracia	Class	0.0	Bacteria;Bacteria;Bdellovibrionota;Bacteriovoracia	Sediment
SRR10070149	MSB-5A5	Class	0.007433148413638347	Bacteria;Bacteria;Zixibacteria;MSB-5A5	Sediment
SRR10070149	Campylobacteria	Class	0.000607741694196846	Bacteria;Bacteria;Campylobacterota;Campylobacteria	Sediment
SRR10070149	Humimicrobiia	Class	0.00014024808327619523	Bacteria;Bacteria;Actinomycetota;Humimicrobiia	Sediment
SRR10070149	Gorgyraeia	Class	0.0011219846662095618	Bacteria;Bacteria;Omnitrophota;Gorgyraeia	Sediment
SRR10070149	""	Class	0.001869974443682603	Bacteria;Bacteria;Pseudomonadota;	Sediment
SRR10070149	Oligoflexia	Class	0.0	Bacteria;Bacteria;Bdellovibrionota_B;Oligoflexia	Sediment
SRR10070149	Negativicutes	Class	0.00012466496291217352	Bacteria;Bacteria;Bacillota;Negativicutes	Sediment
SRR10070149	Polarisedimenticolia	Class	0.0031477903135323816	Bacteria;Bacteria;Acidobacteriota;Polarisedimenticolia	Sediment
SRR10070149	UBA9160	Class	0.01603503085457832	Bacteria;Bacteria;Myxococcota_A;UBA9160	Sediment
SRR10070149	Thermodesulfovibrionia	Class	0.04729477030480583	Bacteria;Bacteria;Nitrospirota;Thermodesulfovibrionia	Sediment
SRR10070149	Nitrososphaeria	Class	0.007324066571090195	Archaea;Archaea;Thermoproteota;Nitrososphaeria	Sediment
SRR10070149	Saccharimonadia	Class	0.002571214860063579	Bacteria;Bacteria;Patescibacteriota;Saccharimonadia	Sediment
SRR10070149	Leptospirillia	Class	0.0003116624072804338	Bacteria;Bacteria;Nitrospirota;Leptospirillia	Sediment
SRR10070149	Myxococcia	Class	0.0023686342953312973	Bacteria;Bacteria;Myxococcota;Myxococcia	Sediment
SRR10070149	Polyangia	Class	0.006716324876893349	Bacteria;Bacteria;Myxococcota_A;Polyangia	Sediment
SRR10070149	Elusimicrobia	Class	0.0	Bacteria;Bacteria;Elusimicrobiota;Elusimicrobia	Sediment
SRR10070149	Desulfuromonadia	Class	0.009614785264601383	Bacteria;Bacteria;Desulfobacterota;Desulfuromonadia	Sediment
SRR10070149	Thermoanaerobaculia	Class	0.015458455401109518	Bacteria;Bacteria;Acidobacteriota;Thermoanaerobaculia	Sediment
SRR10070149	Blastocatellia	Class	0.01326123542978246	Bacteria;Bacteria;Acidobacteriota;Blastocatellia	Sediment
SRR10070149	Methanomicrobia	Class	0.0008259053792931497	Archaea;Archaea;Halobacteriota;Methanomicrobia	Sediment
SRR10070149	UBA4738	Class	0.006077416941968459	Bacteria;Bacteria;Actinomycetota;UBA4738	Sediment
SRR10070149	Brocadiia	Class	0.0015894782771302125	Bacteria;Bacteria;Planctomycetota;Brocadiia	Sediment
SRR10070149	Phycisphaerae	Class	0.008087639468927259	Bacteria;Bacteria;Planctomycetota;Phycisphaerae	Sediment
SRR10070149	Limnocylindria	Class	0.014055974568347566	Bacteria;Bacteria;Chloroflexota;Limnocylindria	Sediment
SRR10070149	Actinomycetes	Class	0.00913170853331671	Bacteria;Bacteria;Actinomycetota;Actinomycetes	Sediment
SRR10070149	Dehalococcoidia	Class	0.014227388892351804	Bacteria;Bacteria;Chloroflexota;Dehalococcoidia	Sediment
SRR10070149	""	Class	0.057423798541419935	Bacteria;Bacteria;;	Sediment
SRR10070149	Clostridia	Class	0.00433210746119803	Bacteria;Bacteria;Bacillota;Clostridia	Sediment
SRR10070149	Ignavibacteria	Class	0.014445552577448109	Bacteria;Bacteria;Bacteroidota;Ignavibacteria	Sediment
SRR10070149	Methanosarcinia	Class	0.00029607928691641216	Archaea;Archaea;Halobacteriota;Methanosarcinia	Sediment
SRR10070149	UBA2394	Class	0.0	Bacteria;Bacteria;Bdellovibrionota;UBA2394	Sediment
SRR10070149	Bacilli	Class	0.004004861933553575	Bacteria;Bacteria;Bacillota;Bacilli	Sediment
SRR10070149	Anaerolineae	Class	0.05879511313345384	Bacteria;Bacteria;Chloroflexota;Anaerolineae	Sediment
SRR10070149	""	Class	0.037181325188555756	;;;	Sediment
SRR10070149	Minisyncoccia	Class	0.0	Bacteria;Bacteria;Patescibacteriota;Minisyncoccia	Sediment
SRR10070149	Fibrobacteria	Class	0.0001558312036402169	Bacteria;Bacteria;Fibrobacterota;Fibrobacteria	Sediment
SRR10070149	Gammaproteobacteria	Class	0.1579816742504519	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria	Sediment
SRR10070149	Methylomirabilia	Class	0.035217852022689025	Bacteria;Bacteria;Methylomirabilota;Methylomirabilia	Sediment
SRR10070149	Verrucomicrobiia	Class	0.030698747117122734	Bacteria;Bacteria;Verrucomicrobiota;Verrucomicrobiia	Sediment
SRR10070149	Bacteroidia	Class	0.026553637100292963	Bacteria;Bacteria;Bacteroidota;Bacteroidia	Sediment
SRR10070149	Alphaproteobacteria	Class	0.03529576762450913	Bacteria;Bacteria;Pseudomonadota;Alphaproteobacteria	Sediment
SRR10070149	Acidimicrobiia	Class	0.005111263479399115	Bacteria;Bacteria;Actinomycetota;Acidimicrobiia	Sediment
SRR10070149	UBA796	Class	0.0	Bacteria;Bacteria;Myxococcota_A;UBA796	Sediment
SRR10070149	Nanobdellia	Class	0.0001714143240042386	Archaea;Archaea;Nanobdellota;Nanobdellia	Sediment
SRR10070149	Leptospiria	Class	0.000405161129464564	Bacteria;Bacteria;Spirochaetota;Leptospiria	Sediment
SRR10070149	Entotheonellia	Class	0.0	Bacteria;Bacteria;Tectomicrobia;Entotheonellia	Sediment
SRR10070149	Marinamargulisbacteria	Class	0.0	Bacteria;Bacteria;Margulisbacteria;Marinamargulisbacteria	Sediment
SRR10070149	4484-113	Class	0.0009038209811132581	Bacteria;Bacteria;4484-113;4484-113	Sediment
SRR10070149	Babeliae	Class	0.0	Bacteria;Bacteria;Babelota;Babeliae	Sediment
SRR10070149	RBG-13-43-22	Class	0.0011064015458455401	Bacteria;Bacteria;Desulfobacterota;RBG-13-43-22	Sediment
SRR10070149	UBA1144	Class	0.0031945396746244467	Bacteria;Bacteria;Desulfobacterota_D;UBA1144	Sediment
SRR10070149	UBA2361	Class	0.0	Bacteria;Bacteria;Bdellovibrionota_C;UBA2361	Sediment
SRR10070149	""	Class	0.0001558312036402169	Bacteria;Bacteria;Acidobacteriota;	Sediment
SRR10070149	Moduliflexia	Class	0.00024932992582434705	Bacteria;Bacteria;Moduliflexota;Moduliflexia	Sediment
SRR10070149	Armatimonadia	Class	0.0	Bacteria;Bacteria;Armatimonadota;Armatimonadia	Sediment
SRR10070149	RPQS01	Class	0.0003428286480084772	Bacteria;Bacteria;Electryoneota;RPQS01	Sediment
SRR10070149	Ktedonobacteria	Class	0.0005298260923767375	Bacteria;Bacteria;Chloroflexota;Ktedonobacteria	Sediment
SRR10070149	JALEGL01	Class	0.0	Bacteria;Bacteria;Bdellovibrionota_G;JALEGL01	Sediment
SRR10070149	Coriobacteriia	Class	0.00029607928691641216	Bacteria;Bacteria;Actinomycetota;Coriobacteriia	Sediment
SRR10070149	""	Class	0.0003895780091005423	Bacteria;Bacteria;Desulfobacterota;	Sediment
SRR10070149	UBA4820	Class	0.0003895780091005423	Bacteria;Bacteria;Acidobacteriota;UBA4820	Sediment
SRR10070149	UBA11346	Class	0.0	Bacteria;Bacteria;Planctomycetota;UBA11346	Sediment
SRR10070149	CADDZG01	Class	0.0	Bacteria;Bacteria;Actinomycetota;CADDZG01	Sediment
SRR10070149	Sumerlaeia	Class	0.0	Bacteria;Bacteria;Sumerlaeota;Sumerlaeia	Sediment
SRR10070149	JAAXVQ01	Class	0.0004986598516486941	Bacteria;Bacteria;Oederibacteriota;JAAXVQ01	Sediment
SRR10070149	Deferrimicrobia	Class	0.03200772922770055	Bacteria;Bacteria;Desulfobacterota;Deferrimicrobia	Sediment
SRR10070149	Thermoleophilia	Class	0.0042386087390139	Bacteria;Bacteria;Actinomycetota;Thermoleophilia	Sediment
SRR10070149	UBA1384	Class	0.0	Bacteria;Bacteria;Patescibacteriota;UBA1384	Sediment
SRR10070149	UBA727	Class	0.0	Bacteria;Bacteria;Myxococcota;UBA727	Sediment
SRR10070149	""	Class	0.0	Bacteria;Bacteria;Patescibacteriota;	Sediment
SRR10070149	Calditrichia	Class	0.001059652184753475	Bacteria;Bacteria;Calditrichota;Calditrichia	Sediment
SRR10070149	PLA2	Class	0.0006233248145608676	Bacteria;Bacteria;Planctomycetota;PLA2	Sediment
SRR10070149	WOR-1	Class	0.0	Bacteria;Bacteria;Margulisbacteria;WOR-1	Sediment
SRR10070149	""	Class	0.0	Archaea;Archaea;;	Sediment
SRR10070149	Synergistia	Class	0.00014024808327619523	Bacteria;Bacteria;Synergistota;Synergistia	Sediment
SRR10070149	Desulfomonilia	Class	0.0015427289160381474	Bacteria;Bacteria;Desulfobacterota;Desulfomonilia	Sediment
SRR10070149	Aquicultoria	Class	0.0	Bacteria;Bacteria;Actinomycetota;Aquicultoria	Sediment
SRR10070149	Vicinamibacteria	Class	0.04699869101788942	Bacteria;Bacteria;Acidobacteriota;Vicinamibacteria	Sediment
SRR10070149	UBA7883	Class	0.0	Bacteria;Bacteria;Nitrospinota_A;UBA7883	Sediment
SRR10070149	Desulfitobacteriia	Class	0.0	Bacteria;Bacteria;Bacillota;Desulfitobacteriia	Sediment
SRR10070149	B15-G4	Class	0.0001714143240042386	Bacteria;Bacteria;Planctomycetota;B15-G4	Sediment
SRR10070149	Hebobacteria	Class	0.0003428286480084772	Bacteria;Bacteria;Armatimonadota;Hebobacteria	Sediment
SRR10070149	CALGFH01	Class	0.0	Bacteria;Bacteria;Actinomycetota;CALGFH01	Sediment
SRR10070149	JAAYUB01	Class	0.000405161129464564	Bacteria;Bacteria;Acidobacteriota;JAAYUB01	Sediment
SRR10070149	GWC2-55-46	Class	0.00045191049055662904	Bacteria;Bacteria;Desulfobacterota;GWC2-55-46	Sediment
SRR10070149	JAMCWD01	Class	0.00007791560182010845	Bacteria;Bacteria;Vulcanimicrobiota;JAMCWD01	Sediment
SRR10070149	JACPGU01	Class	0.0	Bacteria;Bacteria;Patescibacteriota;JACPGU01	Sediment
SRR10070149	Desulfarculia	Class	0.0001869974443682603	Bacteria;Bacteria;Desulfobacterota;Desulfarculia	Sediment
SRR10070149	""	Class	0.00014024808327619523	Bacteria;Bacteria;Myxococcota_A;	Sediment
SRR10070149	ARS69	Class	0.00046749361092065074	Bacteria;Bacteria;ARS69;ARS69	Sediment
SRR10070149	Methanobacteria	Class	0.0	Archaea;Archaea;Methanobacteriota;Methanobacteria	Sediment
SRR10070149	Rubrobacteria	Class	0.00009349872218413016	Bacteria;Bacteria;Actinomycetota;Rubrobacteria	Sediment
SRR10070149	QNDG01	Class	0.00046749361092065074	Bacteria;Bacteria;Zhuqueibacterota;QNDG01	Sediment
SRR10070149	FAC87	Class	0.0	Bacteria;Bacteria;Bdellovibrionota;FAC87	Sediment
SRR10070149	Lokiarchaeia	Class	0.0003739948887365206	Archaea;Archaea;Asgardarchaeota;Lokiarchaeia	Sediment
SRR10070149	GCA-002687715	Class	0.0003116624072804338	Bacteria;Bacteria;Planctomycetota;GCA-002687715	Sediment
SRR10070149	JACRHJ01	Class	0.0013245652309418438	Bacteria;Bacteria;Nitrospirota;JACRHJ01	Sediment
SRR10070149	UBA8108	Class	0.0008726547403852148	Bacteria;Bacteria;Planctomycetota;UBA8108	Sediment
SRR10070149	UBA2386	Family	0.00046749361092065074	Bacteria;Bacteria;Planctomycetota;UBA1135;UBA1135;UBA2386	Sediment
SRR10070149	Ilumatobacteraceae	Family	0.00045191049055662904	Bacteria;Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Ilumatobacteraceae	Sediment
SRR10070149	Micromonosporaceae	Family	0.000654491055288911	Bacteria;Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Micromonosporaceae	Sediment
SRR10070149	JADKCL01	Family	0.0	Bacteria;Bacteria;Bacteroidota;Bacteroidia;J057;JADKCL01	Sediment
SRR10070149	""	Family	0.00028049616655239046	Bacteria;Bacteria;Acidobacteriota;Thermoanaerobaculia;Multivoradales;	Sediment
SRR10070149	Desulfurivibrionaceae	Family	0.0010908184254815184	Bacteria;Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfurivibrionaceae	Sediment
SRR10070149	CAIYYT01	Family	0.001963473165866733	Bacteria;Bacteria;Zixibacteria;MSB-5A5;CAIYYT01;CAIYYT01	Sediment
SRR10070149	CAIPTA01	Family	0.0	Bacteria;Bacteria;Bdellovibrionota;UBA1018;CAIPTA01;CAIPTA01	Sediment
SRR10070149	""	Family	0.0	Bacteria;Bacteria;Bacillota;Bacilli;Lactobacillales;	Sediment
SRR10070149	Nanopelagicaceae	Family	0.0	Bacteria;Bacteria;Actinomycetota;Actinomycetes;Nanopelagicales;Nanopelagicaceae	Sediment
SRR10070149	UBA10799	Family	0.0	Bacteria;Bacteria;Actinomycetota;Actinomycetes;S36-B12;UBA10799	Sediment
SRR10070149	JALRHH01	Family	0.0	Bacteria;Bacteria;Patescibacteriota;Saccharimonadia;Saccharimonadales;JALRHH01	Sediment
SRR10070149	Desulfobulbaceae	Family	0.0029763759895281433	Bacteria;Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae	Sediment
SRR10070149	JAGRMV01	Family	0.0	Bacteria;Bacteria;Bdellovibrionota_G;JALEGL01;JALEGL01;JAGRMV01	Sediment
SRR10070149	Oleiphilaceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Oleiphilaceae	Sediment
SRR10070149	OLB10	Family	0.0	Bacteria;Bacteria;Bacteroidota;Bacteroidia;AKYH767-A;OLB10	Sediment
SRR10070149	UBA10806	Family	0.0003116624072804338	Bacteria;Bacteria;Zixibacteria;MSB-5A5;UBA10806;UBA10806	Sediment
SRR10070149	PHET01	Family	0.00029607928691641216	Bacteria;Bacteria;Actinomycetota;Coriobacteriia;Anaerosomatales;PHET01	Sediment
SRR10070149	JAEUMW01	Family	0.0008726547403852148	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;JAEUMW01	Sediment
SRR10070149	SIBH01	Family	0.0001714143240042386	Bacteria;Bacteria;Verrucomicrobiota;Verrucomicrobiia;Limisphaerales;SIBH01	Sediment
SRR10070149	WQYP01	Family	0.0	Bacteria;Bacteria;Planctomycetota;Phycisphaerae;WQYP01;WQYP01	Sediment
SRR10070149	""	Family	0.0003895780091005423	Bacteria;Bacteria;Desulfobacterota;;;	Sediment
SRR10070149	JAGQNJ01	Family	0.0	Bacteria;Bacteria;Patescibacteriota;Saccharimonadia;Saccharimonadales;JAGQNJ01	Sediment
SRR10070149	UBA5272	Family	0.0	Bacteria;Bacteria;Patescibacteriota;Minisyncoccia;Phycocordibacterales;UBA5272	Sediment
SRR10070149	Syntrophotaleaceae	Family	0.001215483388393692	Bacteria;Bacteria;Desulfobacterota;Desulfuromonadia;Desulfuromonadales;Syntrophotaleaceae	Sediment
SRR10070149	Brachytrichaceae	Family	0.0	Bacteria;Bacteria;Chloroflexota;Anaerolineae;J036;Brachytrichaceae	Sediment
SRR10070149	""	Family	0.0006856572960169544	Bacteria;Bacteria;Krumholzibacteriota;Krumholzibacteriia;;	Sediment
SRR10070149	""	Family	0.0001869974443682603	Bacteria;Bacteria;Bacillota;Clostridia;Acetivibrionales;	Sediment
SRR10070149	Rhodanobacteraceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae	Sediment
SRR10070149	""	Family	0.0	Bacteria;Bacteria;Patescibacteriota;Minisyncoccia;UBA6257;	Sediment
SRR10070149	E44-bin32	Family	0.004861933553574768	Bacteria;Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;E44-bin32	Sediment
SRR10070149	Aquaspirillaceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Aquaspirillaceae	Sediment
SRR10070149	Breznakiellaceae	Family	0.00010908184254815185	Bacteria;Bacteria;Spirochaetota;Spirochaetia;Treponematales;Breznakiellaceae	Sediment
SRR10070149	DSQY01	Family	0.0003895780091005423	Bacteria;Bacteria;Acidobacteriota;UBA4820;UBA4820;DSQY01	Sediment
SRR10070149	Saccharicenantaceae	Family	0.012731409337405722	Bacteria;Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales;Saccharicenantaceae	Sediment
SRR10070149	UBA11346	Family	0.0	Bacteria;Bacteria;Planctomycetota;UBA11346;UBA11346;UBA11346	Sediment
SRR10070149	""	Family	0.0003895780091005423	Bacteria;Bacteria;Chloroflexota;Dehalococcoidia;;	Sediment
SRR10070149	""	Family	0.0004986598516486941	Bacteria;Bacteria;Nitrospirota;Thermodesulfovibrionia;Thermodesulfovibrionales;	Sediment
SRR10070149	""	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;	Sediment
SRR10070149	WHSQ01	Family	0.0	Bacteria;Bacteria;Actinomycetota;CADDZG01;CADDZG01;WHSQ01	Sediment
SRR10070149	Sulfurifustaceae	Family	0.0008726547403852148	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Acidiferrobacterales;Sulfurifustaceae	Sediment
SRR10070149	Aerococcaceae	Family	0.0	Bacteria;Bacteria;Bacillota;Bacilli;Lactobacillales;Aerococcaceae	Sediment
SRR10070149	Sumerlaeaceae	Family	0.0	Bacteria;Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales;Sumerlaeaceae	Sediment
SRR10070149	JAGPDB01	Family	0.0	Bacteria;Bacteria;Actinomycetota;Acidimicrobiia;IMCC26256;JAGPDB01	Sediment
SRR10070149	Shewanellaceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Shewanellaceae	Sediment
SRR10070149	WCHB1-27	Family	0.0004986598516486941	Bacteria;Bacteria;Desulfobacterota;Syntrophorhabdia;Syntrophorhabdales;WCHB1-27	Sediment
SRR10070149	JAAXVQ01	Family	0.0004986598516486941	Bacteria;Bacteria;Oederibacteriota;JAAXVQ01;JAAXVQ01;JAAXVQ01	Sediment
SRR10070149	CAIYMF01	Family	0.0	Bacteria;Bacteria;Actinomycetota;Actinomycetes;S36-B12;CAIYMF01	Sediment
SRR10070149	JBBDJG01	Family	0.0	Bacteria;Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;JBBDJG01	Sediment
SRR10070149	UBA2979	Family	0.00024932992582434705	Bacteria;Bacteria;Chloroflexota;Dehalococcoidia;UBA2979;UBA2979	Sediment
SRR10070149	JAAYZQ01	Family	0.003069874711712273	Bacteria;Bacteria;Chloroflexota;Anaerolineae;JAAYZQ01;JAAYZQ01	Sediment
SRR10070149	Deferrimicrobiaceae	Family	0.03200772922770055	Bacteria;Bacteria;Desulfobacterota;Deferrimicrobia;Deferrimicrobiales;Deferrimicrobiaceae	Sediment
SRR10070149	PALSA-610	Family	0.0	Bacteria;Bacteria;Actinomycetota;Acidimicrobiia;IMCC26256;PALSA-610	Sediment
SRR10070149	HK-STAS-PATE-42	Family	0.0	Bacteria;Bacteria;Patescibacteriota;Saccharimonadia;Saccharimonadales;HK-STAS-PATE-42	Sediment
SRR10070149	2-12-FULL-50-11	Family	0.0	Bacteria;Bacteria;Patescibacteriota;UBA1384;2-12-FULL-50-11;2-12-FULL-50-11	Sediment
SRR10070149	""	Family	0.0	Archaea;Archaea;Nanobdellota;Nanobdellia;;	Sediment
SRR10070149	2-02-FULL-48-14	Family	0.0	Bacteria;Bacteria;Patescibacteriota;Gracilibacteria;UBA1369;2-02-FULL-48-14	Sediment
SRR10070149	JABDBI01	Family	0.0	Bacteria;Bacteria;Myxococcota;UBA727;UBA727;JABDBI01	Sediment
SRR10070149	JADZBC01	Family	0.0	Bacteria;Bacteria;Patescibacteriota;Saccharimonadia;CAILAD01;JADZBC01	Sediment
SRR10070149	SURF-16	Family	0.00023374680546032537	Bacteria;Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;SURF-16	Sediment
SRR10070149	Iamiaceae	Family	0.0	Bacteria;Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Iamiaceae	Sediment
SRR10070149	2-02-FULL-51-18	Family	0.0	Bacteria;Bacteria;Omnitrophota;Gorgyraeia;2-02-FULL-51-18;2-02-FULL-51-18	Sediment
SRR10070149	""	Family	0.0	Bacteria;Bacteria;Patescibacteriota;;;	Sediment
SRR10070149	JAJRVZ01	Family	0.001059652184753475	Bacteria;Bacteria;Calditrichota;Calditrichia;JAJRVZ01;JAJRVZ01	Sediment
