sample	depth	iter	faith_pd
SRR10070149	28012	10	62.3348933940491
SRR10070150	28012	10	64.67094988440931
SRR10070151	28012	10	63.75275091324102
SRR10102392	28012	10	42.44953310348065
SRR10102393	28012	10	43.01659565672095
SRR10102394	28012	10	42.43489537238707
SRR10070130	28313	1	52.06219714511643
SRR10070131	28313	1	54.33812231062645
SRR10070133	28313	1	29.03435915444164
SRR10070134	28313	1	54.11624330983357
SRR10070141	28313	1	31.3741321479327
SRR10070149	28313	1	63.50854566020126
SRR10070150	28313	1	64.66358570447028
SRR10070151	28313	1	63.86201621834289
SRR10102392	28313	1	42.39247515410968
SRR10102393	28313	1	43.05846875809881
SRR10102394	28313	1	42.59827709281449
SRR10070130	28313	2	51.72988632488521
SRR10070131	28313	2	54.48463325656101
SRR10070133	28313	2	28.8908654101415
SRR10070134	28313	2	54.20210015161184
SRR10070141	28313	2	31.3741321479327
SRR10070149	28313	2	63.47364401482331
SRR10070150	28313	2	64.64090595983856
SRR10070151	28313	2	63.85305819716405
SRR10102392	28313	2	42.55768097864195
SRR10102393	28313	2	42.96524042133179
SRR10102394	28313	2	41.39103694110746
SRR10070130	28313	3	51.48813056463383
SRR10070131	28313	3	54.41372252883351
SRR10070133	28313	3	29.03435915444164
SRR10070134	28313	3	54.20766081482735
SRR10070141	28313	3	31.3741321479327
SRR10070149	28313	3	63.6629993280133
SRR10070150	28313	3	64.38597079897134
SRR10070151	28313	3	62.96599657703293
SRR10102392	28313	3	42.48458873035118
SRR10102393	28313	3	43.02925421446499
SRR10102394	28313	3	42.60606686994065
SRR10070130	28313	4	51.74573940998641
SRR10070131	28313	4	53.55150096991182
SRR10070133	28313	4	28.8908654101415
SRR10070134	28313	4	54.06565826842887
SRR10070141	28313	4	31.3741321479327
SRR10070149	28313	4	63.41943195034104
SRR10070150	28313	4	64.69423207635828
SRR10070151	28313	4	63.79391766081785
SRR10102392	28313	4	42.55768097864195
SRR10102393	28313	4	43.07803873435411
SRR10102394	28313	4	42.60606686994065
SRR10070130	28313	5	51.81318254634505
SRR10070131	28313	5	53.76899362997716
SRR10070133	28313	5	28.94046420246481
SRR10070134	28313	5	54.2508530408014
SRR10070141	28313	5	31.3741321479327
SRR10070149	28313	5	63.51412661166096
SRR10070150	28313	5	64.39320021980518
SRR10070151	28313	5	63.85435607340288
SRR10102392	28313	5	42.55768097864195
SRR10102393	28313	5	43.10478797831389
SRR10102394	28313	5	42.57346688247849
SRR10070130	28313	6	51.52098596624676
SRR10070131	28313	6	53.9809762582843
SRR10070133	28313	6	28.96885385962561
SRR10070134	28313	6	53.46830561969855
SRR10070141	28313	6	31.3741321479327
SRR10070149	28313	6	62.1678590064606
SRR10070150	28313	6	64.48437277199537
SRR10070151	28313	6	63.79123597078246
SRR10102392	28313	6	42.43231627703496
SRR10102393	28313	6	43.07599899635467
SRR10102394	28313	6	42.60606686994065
SRR10070130	28313	7	51.53364474668745
SRR10070131	28313	7	54.27887011714242
SRR10070133	28313	7	29.03435915444164
SRR10070134	28313	7	54.23044096628302
SRR10070141	28313	7	31.3741321479327
SRR10070149	28313	7	63.36789385557341
SRR10070150	28313	7	64.56791595539966
SRR10070151	28313	7	63.78106220308792
SRR10102392	28313	7	42.37926020086594
SRR10102393	28313	7	41.87380142693227
SRR10102394	28313	7	42.58169939557775
SRR10070130	28313	8	50.93871463700896
SRR10070131	28313	8	53.4157355066992
SRR10070133	28313	8	28.87209418828026
SRR10070134	28313	8	53.80391472967218
SRR10070141	28313	8	31.3741321479327
SRR10070149	28313	8	63.50272670239496
SRR10070150	28313	8	64.53923297319398
SRR10070151	28313	8	63.82804650683057
SRR10102392	28313	8	42.53298391142592
SRR10102393	28313	8	42.99054959937867
SRR10102394	28313	8	42.60606686994065
SRR10070130	28313	9	51.55429697751645
SRR10070131	28313	9	54.37084021686658
SRR10070133	28313	9	29.03435915444164
SRR10070134	28313	9	54.35173972786156
SRR10070141	28313	9	31.3741321479327
SRR10070149	28313	9	63.50974126011419
SRR10070150	28313	9	64.6373153035583
SRR10070151	28313	9	62.96599657703293
SRR10102392	28313	9	42.54497693685546
SRR10102393	28313	9	43.10567807473059
SRR10102394	28313	9	42.43753308513767
SRR10070130	28313	10	51.6636443033767
SRR10070131	28313	10	54.1214926359264
SRR10070133	28313	10	29.03435915444164
SRR10070134	28313	10	54.29761792442621
SRR10070141	28313	10	31.3741321479327
SRR10070149	28313	10	63.58883900546634
SRR10070150	28313	10	64.7335658587499
SRR10070151	28313	10	63.49626726526868
SRR10102392	28313	10	42.5263782594978
SRR10102393	28313	10	42.98949807635446
SRR10102394	28313	10	42.60606686994065
SRR10070130	28615	1	52.04925305027972
SRR10070131	28615	1	54.22547694969884
SRR10070133	28615	1	29.03435915444164
SRR10070134	28615	1	54.31156902762921
SRR10070141	28615	1	31.3741321479327
SRR10070149	28615	1	63.46414226831102
SRR10070150	28615	1	64.45059587312699
SRR10070151	28615	1	63.72980299647998
SRR10102392	28615	1	42.4049670583088
SRR10102393	28615	1	42.99854221530196
SRR10102394	28615	1	42.53839482962719
SRR10070130	28615	2	51.75448415711979
SRR10070131	28615	2	53.89278491364874
SRR10070133	28615	2	28.96885385962561
SRR10070134	28615	2	54.3776650358024
SRR10070141	28615	2	31.3741321479327
SRR10070149	28615	2	63.58883900546634
SRR10070150	28615	2	64.34421171807293
SRR10070151	28615	2	62.92754687145454
SRR10102392	28615	2	42.39247515410968
SRR10102393	28615	2	42.87752434131627
SRR10102394	28615	2	42.53426069244374
SRR10070130	28615	3	51.83559962459366
SRR10070131	28615	3	53.70969911270287
SRR10070133	28615	3	29.03435915444164
SRR10070134	28615	3	53.89947331559704
SRR10070141	28615	3	31.3741321479327
SRR10070149	28615	3	63.40270384286696
SRR10070150	28615	3	64.17432263931096
SRR10070151	28615	3	63.78511143479489
SRR10102392	28615	3	42.44953310848065
SRR10102393	28615	3	43.02925421446499
SRR10102394	28615	3	42.23836963148421
SRR10070130	28615	4	50.89924968853119
SRR10070131	28615	4	53.71564899152348
SRR10070133	28615	4	28.87845087409961
SRR10070134	28615	4	53.98388453331171
SRR10070141	28615	4	31.3741321479327
SRR10070149	28615	4	63.3572837272979
SRR10070150	28615	4	64.58612861363054
SRR10070151	28615	4	62.87333813942031
SRR10102392	28615	4	42.51647857131168
SRR10102393	28615	4	43.09365510099384
SRR10102394	28615	4	41.41768247112269
SRR10070130	28615	5	51.09545517857885
SRR10070131	28615	5	54.04474656347501
SRR10070133	28615	5	28.87658596635914
SRR10070134	28615	5	53.90490345999475
SRR10070141	28615	5	31.3741321479327
SRR10070149	28615	5	63.49194250607098
SRR10070150	28615	5	64.40030702297183
SRR10070151	28615	5	63.77204251927424
SRR10102392	28615	5	42.54568795321241
SRR10102393	28615	5	42.94652345715959
SRR10102394	28615	5	42.4423631137666
SRR10070130	28615	6	51.80496869858001
SRR10070131	28615	6	54.25782973900399
SRR10070133	28615	6	28.94046420246481
SRR10070134	28615	6	54.2145593571742
SRR10070141	28615	6	31.3741321479327
SRR10070149	28615	6	63.64589695983732
SRR10070150	28615	6	64.42903036689222
SRR10070151	28615	6	63.6947797542448
SRR10102392	28615	6	42.55768097864195
SRR10102393	28615	6	42.95755385308355
SRR10102394	28615	6	42.5640385694765
SRR10070130	28615	7	51.65866711996021
SRR10070131	28615	7	54.00975633104427
SRR10070133	28615	7	29.03435915444164
SRR10070134	28615	7	54.261675265068
SRR10070141	28615	7	31.21405306732123
SRR10070149	28615	7	63.24699937589752
SRR10070150	28615	7	64.46208033682615
SRR10070151	28615	7	63.78106220308792
SRR10102392	28615	7	42.37542662721099
SRR10102393	28615	7	42.97165972120066
SRR10102394	28615	7	42.54506619241653
SRR10070130	28615	8	51.26485009287251
SRR10070131	28615	8	53.78181263822101
SRR10070133	28615	8	29.01845265194892
SRR10070134	28615	8	54.12773399267206
SRR10070141	28615	8	31.3741321479327
SRR10070149	28615	8	63.60060674955303
SRR10070150	28615	8	64.48023644579183
SRR10070151	28615	8	63.81353726852786
SRR10102392	28615	8	42.39243695812031
SRR10102393	28615	8	42.99854221530196
SRR10102394	28615	8	42.57832904755701
SRR10070130	28615	9	51.30018092336952
SRR10070131	28615	9	53.75709320932139
SRR10070133	28615	9	29.03435915444164
SRR10070134	28615	9	53.65876043364865
SRR10070141	28615	9	31.23372712632483
SRR10070149	28615	9	62.19875269175678
SRR10070150	28615	9	64.58505431581125
SRR10070151	28615	9	63.86201621834289
SRR10102392	28615	9	42.52048421298817
SRR10102393	28615	9	43.00485685965915
SRR10102394	28615	9	42.56777666359772
SRR10070130	28615	10	51.95593742471645
SRR10070131	28615	10	54.21530526520539
SRR10070133	28615	10	28.87710463329456
SRR10070134	28615	10	54.21488546315561
SRR10070141	28615	10	30.96391537872916
SRR10070149	28615	10	63.5387956088146
SRR10070150	28615	10	64.4590001750721
SRR10070151	28615	10	62.9984109574939
SRR10102392	28615	10	42.44953310848065
SRR10102393	28615	10	42.94339906177421
SRR10102394	28615	10	41.46854474618667
SRR10070130	28916	1	51.56436934885095
SRR10070131	28916	1	54.2235585602369
SRR10070133	28916	1	28.95637070495753
SRR10070134	28916	1	53.81435046919844
SRR10070141	28916	1	30.80791196500724
SRR10070149	28916	1	63.49225825422609
SRR10070150	28916	1	64.53331741132382
SRR10070151	28916	1	63.68245940689339
SRR10102392	28916	1	42.53769198418447
SRR10102393	28916	1	42.7752956981312
SRR10102394	28916	1	42.60024988501896
SRR10070130	28916	2	51.78073553256216
SRR10070131	28916	2	53.5857279578884
SRR10070133	28916	2	28.8908654101415
SRR10070134	28916	2	53.91395828549611
SRR10070141	28916	2	31.3741321479327
SRR10070149	28916	2	63.57688702494192
SRR10070150	28916	2	64.45540331788197
SRR10070151	28916	2	63.75252550129188
SRR10102392	28916	2	42.44953310848065
SRR10102393	28916	2	43.00295280732031
SRR10102394	28916	2	42.55309724681643
SRR10070130	28916	3	52.12744882334481
SRR10070131	28916	3	54.22204690751581
SRR10070133	28916	3	29.03435915444164
SRR10070134	28916	3	53.79451142685468
SRR10070141	28916	3	31.3741321479327
SRR10070149	28916	3	63.59076781549657
SRR10070150	28916	3	64.52588970139459
SRR10070151	28916	3	63.86201621834289
SRR10102392	28916	3	42.47272773945436
SRR10102393	28916	3	43.02925421446499
SRR10102394	28916	3	42.53575904890527
SRR10070130	28916	4	51.70899471692508
SRR10070131	28916	4	53.83288309490511
SRR10070133	28916	4	28.8908654101415
SRR10070134	28916	4	53.88445061092948
SRR10070141	28916	4	31.3741321479327
SRR10070149	28916	4	63.52475154006088
SRR10070150	28916	4	64.48153375526726
SRR10070151	28916	4	63.78106220308792
SRR10102392	28916	4	42.3392573040721
SRR10102393	28916	4	43.12207016066465
SRR10102394	28916	4	42.60606686994065
SRR10070130	28916	5	51.37138321220521
SRR10070131	28916	5	54.01539347355337
SRR10070133	28916	5	29.03435915444164
SRR10070134	28916	5	53.48172235823454
SRR10070141	28916	5	31.0675816861338
SRR10070149	28916	5	63.63610556234772
SRR10070150	28916	5	64.55886357761756
SRR10070151	28916	5	63.73932825829935
SRR10102392	28916	5	42.5263782594978
SRR10102393	28916	5	42.92922277699041
SRR10102394	28916	5	42.520535265121
SRR10070130	28916	6	51.86301314578849
SRR10070131	28916	6	53.86300892197971
SRR10070133	28916	6	29.03435915444164
SRR10070134	28916	6	54.31402702916976
SRR10070141	28916	6	31.3741321479327
SRR10070149	28916	6	63.59585356318558
SRR10070150	28916	6	64.31200838573113
SRR10070151	28916	6	63.78106220308792
SRR10102392	28916	6	42.51977319663122
SRR10102393	28916	6	43.06920683776777
SRR10102394	28916	6	42.5904239382558
SRR10070130	28916	7	51.73016837988506
SRR10070131	28916	7	54.29401658289337
SRR10070133	28916	7	28.8908654101415
SRR10070134	28916	7	54.18652941196085
SRR10070141	28916	7	31.3741321479327
SRR10070149	28916	7	63.5387956088146
SRR10070150	28916	7	64.76678168745548
SRR10070151	28916	7	63.86201621834289
SRR10102392	28916	7	42.50062302427098
SRR10102393	28916	7	42.95324861419444
SRR10102394	28916	7	42.5640385694765
SRR10070130	28916	8	51.69259610265259
SRR10070131	28916	8	54.15204291313037
SRR10070133	28916	8	28.91309396565078
SRR10070134	28916	8	53.94564483719626
SRR10070141	28916	8	31.3741321479327
SRR10070149	28916	8	63.62690208272242
SRR10070150	28916	8	64.7689294043912
SRR10070151	28916	8	63.75734449047696
SRR10102392	28916	8	42.49158291445777
SRR10102393	28916	8	42.75696797701467
SRR10102394	28916	8	42.60606686994065
SRR10070130	28916	9	51.79316020006201
SRR10070131	28916	9	54.31450137215628
SRR10070133	28916	9	28.8654310974863
SRR10070134	28916	9	53.78711587816229
SRR10070141	28916	9	31.07183335436349
SRR10070149	28916	9	63.60373653381538
SRR10070150	28916	9	64.64830200945687
SRR10070151	28916	9	63.51998497787964
SRR10102392	28916	9	42.44953310848065
SRR10102393	28916	9	43.08180118687388
SRR10102394	28916	9	41.34013992084878
SRR10070130	28916	10	51.32974656524714
SRR10070131	28916	10	54.29679020447859
SRR10070133	28916	10	28.8654310974863
SRR10070134	28916	10	53.62589074565086
SRR10070141	28916	10	31.3741321479327
SRR10070149	28916	10	63.56984412835145
SRR10070150	28916	10	64.41761158826368
SRR10070151	28916	10	63.86201621834289
SRR10102392	28916	10	42.54164668472215
SRR10102393	28916	10	42.86407131105599
SRR10102394	28916	10	42.59104030616214
SRR10070130	29217	1	51.66988454915229
SRR10070131	29217	1	54.37398017291182
SRR10070133	29217	1	28.95637070495753
SRR10070134	29217	1	54.5480794674051
SRR10070141	29217	1	31.3741321479327
SRR10070149	29217	1	63.57340199758465
SRR10070150	29217	1	64.56281082658637
SRR10070151	29217	1	63.68382854274467
SRR10102392	29217	1	42.55768097864195
SRR10102393	29217	1	43.03736086152431
SRR10102394	29217	1	41.35832589681016
SRR10070130	29217	2	51.43641406394998
SRR10070131	29217	2	54.48512285004452
SRR10070133	29217	2	29.03435915444164
SRR10070134	29217	2	53.67363263599435
SRR10070141	29217	2	31.3741321479327
SRR10070149	29217	2	63.65705316678786
SRR10070150	29217	2	64.41496588028804
SRR10070151	29217	2	63.83687599059295
SRR10102392	29217	2	42.55768097864195
SRR10102393	29217	2	43.00028375778285
SRR10102394	29217	2	42.60606686994065
SRR10070130	29217	3	51.54434333629432
SRR10070131	29217	3	54.42972512531176
SRR10070133	29217	3	28.95055064108341
SRR10070134	29217	3	53.72018531412228
SRR10070141	29217	3	31.26621417229837
SRR10070149	29217	3	63.48149510917419
SRR10070150	29217	3	64.7401826318337
SRR10070151	29217	3	63.5110269517008
SRR10102392	29217	3	42.47541928404674
SRR10102393	29217	3	43.11420403790477
SRR10102394	29217	3	42.52017423174909
SRR10070130	29217	4	50.885563700624
SRR10070131	29217	4	53.88490937638179
SRR10070133	29217	4	29.03435915444164
SRR10070134	29217	4	54.53907923963022
SRR10070141	29217	4	31.3741321479327
SRR10070149	29217	4	63.57825188503767
SRR10070150	29217	4	64.59261387431019
SRR10070151	29217	4	63.86201621834289
SRR10102392	29217	4	42.36727140888544
SRR10102393	29217	4	43.11136513246971
SRR10102394	29217	4	42.5443756565415
SRR10070130	29217	5	52.12830821487699
SRR10070131	29217	5	54.14146752853028
SRR10070133	29217	5	29.03435915444164
SRR10070134	29217	5	54.10137419231216
SRR10070141	29217	5	31.3741321479327
SRR10070149	29217	5	63.6418298834672
SRR10070150	29217	5	64.45197813231334
SRR10070151	29217	5	63.78106220308792
SRR10102392	29217	5	42.55768097864195
SRR10102393	29217	5	43.10478797831389
SRR10102394	29217	5	42.3935260493563
SRR10070130	29217	6	51.78470759530438
SRR10070131	29217	6	54.23586625441871
SRR10070133	29217	6	29.01845265194892
SRR10070134	29217	6	54.24693088707146
SRR10070141	29217	6	31.3741321479327
SRR10070149	29217	6	63.6473773231467
SRR10070150	29217	6	62.9087117968111
SRR10070151	29217	6	63.69012259561669
SRR10102392	29217	6	42.54094860443577
SRR10102393	29217	6	43.02479694873843
SRR10102394	29217	6	42.37501643634966
SRR10070130	29217	7	51.7610392651299
SRR10070131	29217	7	54.16491083742202
SRR10070133	29217	7	28.96885385962561
SRR10070134	29217	7	54.15368766148327
SRR10070141	29217	7	31.3741321479327
SRR10070149	29217	7	63.40531550292211
SRR10070150	29217	7	64.41667701415554
SRR10070151	29217	7	62.96298366492955
SRR10102392	29217	7	42.55768097864195
SRR10102393	29217	7	43.06294310183081
SRR10102394	29217	7	42.60606686994065
SRR10070130	29217	8	51.80285807982544
SRR10070131	29217	8	54.45305586233938
SRR10070133	29217	8	29.03435915444164
SRR10070134	29217	8	53.60543729344955
SRR10070141	29217	8	31.3741321479327
SRR10070149	29217	8	63.55451570675063
SRR10070150	29217	8	64.44180865185172
SRR10070151	29217	8	63.78485498098998
SRR10102392	29217	8	42.35508861285486
SRR10102393	29217	8	43.05435909048471
SRR10102394	29217	8	42.60606686994065
SRR10070130	29217	9	51.71591310976771
SRR10070131	29217	9	54.0459824540964
SRR10070133	29217	9	28.90563679839723
SRR10070134	29217	9	54.40502658769589
SRR10070141	29217	9	31.3741321479327
SRR10070149	29217	9	63.46736560985732
SRR10070150	29217	9	64.33271021786913
SRR10070151	29217	9	63.86201621834289
SRR10102392	29217	9	42.44953310848065
SRR10102393	29217	9	42.81735402774003
SRR10102394	29217	9	42.49402072469457
SRR10070130	29217	10	52.10428735118006
SRR10070131	29217	10	54.41372252883351
SRR10070133	29217	10	28.96885385962561
SRR10070134	29217	10	54.26527834897031
SRR10070141	29217	10	31.3741321479327
SRR10070149	29217	10	63.50974126011419
SRR10070150	29217	10	64.7158211033775
SRR10070151	29217	10	63.75275091324102
SRR10102392	29217	10	42.44953310848065
SRR10102393	29217	10	42.97917990535435
SRR10102394	29217	10	42.60606686994065
SRR10070130	29518	1	51.8883097349153
SRR10070131	29518	1	54.16002506331623
SRR10070133	29518	1	29.03435915444164
SRR10070134	29518	1	54.13817773249792
SRR10070141	29518	1	31.3741321479327
SRR10070149	29518	1	63.56641857677305
SRR10070150	29518	1	64.7689294043912
SRR10070151	29518	1	62.93031240496886
SRR10102392	29518	1	42.3904737785618
SRR10102393	29518	1	43.12207016066465
SRR10102394	29518	1	42.58189127444853
SRR10070130	29518	2	52.02701347511719
SRR10070131	29518	2	54.49784607893869
SRR10070133	29518	2	28.83592245697402
SRR10070134	29518	2	53.96745658654143
SRR10070141	29518	2	31.26621417229837
SRR10070149	29518	2	63.6629993280133
SRR10070150	29518	2	64.68738248264253
SRR10070151	29518	2	63.82914826888692
SRR10102392	29518	2	42.55768097864195
SRR10102393	29518	2	42.98832483400408
SRR10102394	29518	2	41.38086607530352
SRR10070130	29518	3	50.8633432133833
SRR10070131	29518	3	54.22171403176234
SRR10070133	29518	3	29.03435915444164
SRR10070134	29518	3	53.91962535682581
SRR10070141	29518	3	31.24593544652527
SRR10070149	29518	3	63.62750051521861
SRR10070150	29518	3	64.39727644501089
SRR10070151	29518	3	62.9984109574939
SRR10102392	29518	3	42.44953310848065
SRR10102393	29518	3	43.0998610898089
SRR10102394	29518	3	42.46106710508099
SRR10070130	29518	4	51.7567652032489
SRR10070131	29518	4	54.63139552831611
SRR10070133	29518	4	28.97612381182729
SRR10070134	29518	4	53.35433690835823
SRR10070141	29518	4	31.3741321479327
SRR10070149	29518	4	63.59951140524053
SRR10070150	29518	4	64.54161386443138
SRR10070151	29518	4	63.79391766581785
SRR10102392	29518	4	42.42432936825641
SRR10102393	29518	4	43.09870610848817
SRR10102394	29518	4	42.44085847368337
SRR10070130	29518	5	52.05313666541586
SRR10070131	29518	5	54.46848172111398
SRR10070133	29518	5	29.03435915444164
SRR10070134	29518	5	54.24318145439941
SRR10070141	29518	5	31.3741321479327
SRR10070149	29518	5	63.64199100158584
SRR10070150	29518	5	64.48844052590266
SRR10070151	29518	5	63.76766741204296
SRR10102392	29518	5	42.29128440082856
SRR10102393	29518	5	42.95966586805817
SRR10102394	29518	5	42.42984350028201
SRR10070130	29518	6	51.92480585542033
SRR10070131	29518	6	54.2744335567016
SRR10070133	29518	6	29.00884511918879
SRR10070134	29518	6	53.94045274824351
SRR10070141	29518	6	31.3741321479327
SRR10070149	29518	6	63.54084045884365
SRR10070150	29518	6	64.59281345940963
SRR10070151	29518	6	63.75432651173424
SRR10102392	29518	6	42.55768097864195
SRR10102393	29518	6	42.88769348685687
SRR10102394	29518	6	42.47479502975109
SRR10070130	29518	7	51.79904683044999
SRR10070131	29518	7	54.04284618714216
SRR10070133	29518	7	28.91309396565078
SRR10070134	29518	7	53.90315338319959
SRR10070141	29518	7	31.3741321479327
SRR10070149	29518	7	63.35197700492272
SRR10070150	29518	7	64.72381658777431
SRR10070151	29518	7	63.81075701173496
SRR10102392	29518	7	42.54094860443577
SRR10102393	29518	7	42.91558891660471
SRR10102394	29518	7	42.5283413626217
SRR10070130	29518	8	51.89516994478879
SRR10070131	29518	8	53.71671133715629
SRR10070133	29518	8	29.03435915444164
SRR10070134	29518	8	53.98732117420746
SRR10070141	29518	8	31.21533380460659
SRR10070149	29518	8	63.6629993280133
SRR10070150	29518	8	64.41390902427793
SRR10070151	29518	8	63.80802670074157
SRR10102392	29518	8	42.39247515410968
SRR10102393	29518	8	42.99854221530196
SRR10102394	29518	8	42.52521175602084
SRR10070130	29518	9	51.66592748665828
SRR10070131	29518	9	54.09422972984814
SRR10070133	29518	9	29.03435915444164
SRR10070134	29518	9	53.80481801932088
SRR10070141	29518	9	31.3741321479327
SRR10070149	29518	9	63.51339910216915
SRR10070150	29518	9	64.46098359739244
SRR10070151	29518	9	62.9984109574939
SRR10102392	29518	9	42.40409523827687
SRR10102393	29518	9	43.04835453533384
SRR10102394	29518	9	42.60606686994065
SRR10070130	29518	10	51.78752792072008
SRR10070131	29518	10	54.2324737668989
SRR10070133	29518	10	28.95637070495753
SRR10070134	29518	10	54.07566221340419
SRR10070141	29518	10	31.07183335436349
SRR10070149	29518	10	62.29879614875823
SRR10070150	29518	10	64.42452549021527
SRR10070151	29518	10	63.65453507434678
SRR10102392	29518	10	42.462204330803
SRR10102393	29518	10	43.04651148521158
SRR10102394	29518	10	41.34527817486889
SRR10070130	29819	1	52.07766196916457
SRR10070131	29819	1	54.09443906594728
SRR10070133	29819	1	28.95637070495753
SRR10070134	29819	1	54.19232531873024
SRR10070141	29819	1	31.3741321479327
SRR10070149	29819	1	63.58079604503864
SRR10070150	29819	1	64.45122513100341
SRR10070151	29819	1	63.79105592575025
SRR10102392	29819	1	42.28510962226279
SRR10102393	29819	1	43.01321992054519
SRR10102394	29819	1	42.47512840644556
SRR10070130	29819	2	51.98063441605881
SRR10070131	29819	2	54.1727856900446
SRR10070133	29819	2	28.90876165513067
SRR10070134	29819	2	54.08181940045068
SRR10070141	29819	2	31.3741321479327
SRR10070149	29819	2	63.53505293258632
SRR10070150	29819	2	64.67366295605734
SRR10070151	29819	2	63.86201621834289
SRR10102392	29819	2	42.54164668472215
SRR10102393	29819	2	41.96817665078495
SRR10102394	29819	2	42.60606686994065
SRR10070130	29819	3	51.89161889538626
SRR10070131	29819	3	54.20980459334291
SRR10070133	29819	3	28.95637070495753
SRR10070134	29819	3	54.16651656923676
SRR10070141	29819	3	31.0675816861338
SRR10070149	29819	3	63.6473773231467
SRR10070150	29819	3	64.60178648046985
SRR10070151	29819	3	63.86201621834289
SRR10102392	29819	3	42.55768097864195
SRR10102393	29819	3	43.12207016066465
SRR10102394	29819	3	41.43554203062887
SRR10070130	29819	4	51.54995271288315
SRR10070131	29819	4	54.53692983637646
SRR10070133	29819	4	28.95637070495753
SRR10070134	29819	4	53.80680057258326
SRR10070141	29819	4	31.07183335436349
SRR10070149	29819	4	62.21452625167727
SRR10070150	29819	4	64.65361455078073
SRR10070151	29819	4	63.68722227296202
SRR10102392	29819	4	42.55768097864195
SRR10102393	29819	4	42.97893747230929
SRR10102394	29819	4	42.60606686994065
SRR10070130	29819	5	52.05026148136351
SRR10070131	29819	5	54.02679775236377
SRR10070133	29819	5	29.03435915444164
SRR10070134	29819	5	54.07181586393148
SRR10070141	29819	5	31.3741321479327
SRR10070149	29819	5	61.96330654297196
SRR10070150	29819	5	64.43526655360893
SRR10070151	29819	5	63.72980299647998
SRR10102392	29819	5	42.44953310848065
SRR10102393	29819	5	43.09094577093425
SRR10102394	29819	5	42.58560810275008
SRR10070130	29819	6	51.9648229893541
SRR10070131	29819	6	53.59706061963436
SRR10070133	29819	6	29.03435915444164
SRR10070134	29819	6	54.58297805352237
SRR10070141	29819	6	31.3741321479327
SRR10070149	29819	6	63.45268330574321
SRR10070150	29819	6	64.55886357761756
SRR10070151	29819	6	63.86201621834289
SRR10102392	29819	6	42.44953310848065
SRR10102393	29819	6	42.9981298247346
SRR10102394	29819	6	42.58670455999304
SRR10070130	29819	7	51.83047524378161
SRR10070131	29819	7	53.96926688322189
SRR10070133	29819	7	28.98362524788134
SRR10070134	29819	7	54.08318582664237
SRR10070141	29819	7	31.3741321479327
SRR10070149	29819	7	63.55451570675063
SRR10070150	29819	7	64.32849647216335
SRR10070151	29819	7	63.76673007824679
SRR10102392	29819	7	42.43167618589207
SRR10102393	29819	7	43.10567807473059
SRR10102394	29819	7	42.58535302839805
SRR10070130	29819	8	51.7821718445466
SRR10070131	29819	8	53.73018683679605
SRR10070133	29819	8	29.03435915444164
SRR10070134	29819	8	53.77736682832222
SRR10070141	29819	8	31.3741321479327
SRR10070149	29819	8	63.62797608577812
SRR10070150	29819	8	64.53352505406201
SRR10070151	29819	8	63.83829850573193
SRR10102392	29819	8	42.52258828954503
SRR10102393	29819	8	43.09512185674909
SRR10102394	29819	8	42.48721277936925
SRR10070130	29819	9	51.65093179307404
SRR10070131	29819	9	54.01247001427308
SRR10070133	29819	9	29.03435915444164
SRR10070134	29819	9	53.80594250574689
SRR10070141	29819	9	31.3741321479327
SRR10070149	29819	9	63.41992302335274
SRR10070150	29819	9	64.74288915581838
SRR10070151	29819	9	63.86201621834289
SRR10102392	29819	9	42.38058627010174
SRR10102393	29819	9	43.02138809170511
SRR10102394	29819	9	41.46854474618667
SRR10070130	29819	10	51.8883097349153
SRR10070131	29819	10	54.24019467852971
SRR10070133	29819	10	29.03435915444164
SRR10070134	29819	10	54.1193645344207
SRR10070141	29819	10	31.3741321479327
SRR10070149	29819	10	62.313723949503
SRR10070150	29819	10	64.70544148161844
SRR10070151	29819	10	63.86201621834289
SRR10102392	29819	10	42.53347612471983
SRR10102393	29819	10	42.97286121637377
SRR10102394	29819	10	42.48280029862287
SRR10070130	30121	1	51.9565325342537
SRR10070131	30121	1	53.86323002266914
SRR10070133	30121	1	28.94341954697041
SRR10070134	30121	1	53.74000498650464
SRR10070141	30121	1	31.3741321479327
SRR10070149	30121	1	63.4827363079151
SRR10070150	30121	1	64.5711978317222
SRR10070151	30121	1	63.71296365056288
SRR10102392	30121	1	42.44953310348065
SRR10102393	30121	1	42.89002462939176
SRR10102394	30121	1	42.51789785213402
SRR10070130	30121	2	51.4808567461336
SRR10070131	30121	2	54.16785981261254
SRR10070133	30121	2	28.95637070495753
SRR10070134	30121	2	53.71597932748598
SRR10070141	30121	2	31.3741321479327
SRR10070149	30121	2	63.57658691683018
SRR10070150	30121	2	64.14721365896821
SRR10070151	30121	2	63.86201621834289
SRR10102392	30121	2	42.55768097864195
SRR10102393	30121	2	43.08379313439879
SRR10102394	30121	2	42.58901115171243
SRR10070130	30121	3	51.99683078382621
SRR10070131	30121	3	53.87267383078203
SRR10070133	30121	3	29.03435915444164
SRR10070134	30121	3	54.47810270675438
SRR10070141	30121	3	31.3741321479327
SRR10070149	30121	3	63.6629993280133
SRR10070150	30121	3	64.47728163860575
SRR10070151	30121	3	62.80819163713706
SRR10102392	30121	3	42.55768097864195
SRR10102393	30121	3	43.03301053211841
SRR10102394	30121	3	42.60606686994065
